threshold,precision,recall,f1,tp,fp,tn,fn
0.04731462925851704,0.03105934553521908,1.0,0.06024744486282948,56,1747,1383,0
0.04829659318637275,0.03160270880361174,1.0,0.061269146608315096,56,1716,1414,0
0.04927855711422846,0.03192702394526796,1.0,0.061878453038674036,56,1698,1432,0
0.05026052104208417,0.032351242056614674,1.0,0.06267487409065473,56,1675,1455,0
0.05124248496993988,0.03274853801169591,1.0,0.06342015855039637,56,1654,1476,0
0.052224448897795595,0.03309692671394799,1.0,0.06407322654462243,56,1636,1494,0
0.053206412825651306,0.03343283582089552,1.0,0.06470248411322935,56,1619,1511,0
0.05418837675350702,0.03385731559854897,1.0,0.06549707602339182,56,1598,1532,0
0.05517034068136273,0.03418803418803419,1.0,0.06611570247933884,56,1582,1548,0
0.05615230460921844,0.0345252774352651,1.0,0.066746126340882,56,1566,1564,0
0.05713426853707416,0.035021888680425266,1.0,0.06767371601208459,56,1543,1587,0
0.05811623246492987,0.03535353535353535,1.0,0.06829268292682927,56,1528,1602,0
0.05909819639278558,0.03560076287349015,1.0,0.06875383670963782,56,1517,1613,0
0.06008016032064129,0.0359204618345093,1.0,0.0693498452012384,56,1503,1627,0
0.061062124248497,0.03619909502262444,1.0,0.06986899563318777,56,1491,1639,0
0.062044088176352714,0.0366732154551408,1.0,0.07075173720783323,56,1471,1659,0
0.06302605210420842,0.03713527851458886,1.0,0.07161125319693094,56,1452,1678,0
0.06400801603206413,0.03760913364674278,1.0,0.07249190938511327,56,1433,1697,0
0.06498997995991984,0.037940379403794036,1.0,0.0731070496083551,56,1420,1710,0
0.06597194388777555,0.038303693570451436,1.0,0.07378129117259552,56,1406,1724,0
0.06695390781563126,0.03867403314917127,1.0,0.07446808510638298,56,1392,1738,0
0.06793587174348698,0.03891591382904795,1.0,0.07491638795986622,56,1383,1747,0
0.06891783567134269,0.03943661971830986,1.0,0.07588075880758807,56,1364,1766,0
0.0698997995991984,0.0397444996451384,1.0,0.07645051194539249,56,1353,1777,0
0.07088176352705411,0.04014336917562724,1.0,0.0771881461061337,56,1339,1791,0
0.07186372745490982,0.04049168474331164,1.0,0.0778318276580959,56,1327,1803,0
0.07284569138276553,0.040846097738876735,1.0,0.07848633496846531,56,1315,1815,0
0.07382765531062124,0.041025641025641026,1.0,0.07881773399014778,56,1309,1821,0
0.07480961923847695,0.0413589364844904,1.0,0.07943262411347518,56,1298,1832,0
0.07579158316633267,0.04169769173492182,1.0,0.08005718370264475,56,1287,1843,0
0.07677354709418838,0.042010502625656414,1.0,0.08063354931605471,56,1277,1853,0
0.07775551102204409,0.0425531914893617,1.0,0.08163265306122448,56,1260,1870,0
0.0787374749498998,0.04284621270084162,1.0,0.08217168011738811,56,1251,1879,0
0.07971943887775551,0.04311008468052348,1.0,0.08265682656826569,56,1243,1887,0
0.08070140280561122,0.04351204351204351,1.0,0.08339538346984364,56,1231,1899,0
0.08168336673346693,0.04381846635367762,1.0,0.08395802098950525,56,1222,1908,0
0.08266533066132264,0.04412923561859732,1.0,0.08452830188679246,56,1213,1917,0
0.08364729458917836,0.04440919904837431,1.0,0.085041761579347,56,1205,1925,0
0.08462925851703407,0.0448,1.0,0.08575803981623277,56,1194,1936,0
0.08561122244488978,0.045124899274778404,1.0,0.08635312259059368,56,1185,1945,0
0.08659318637274549,0.04567699836867863,1.0,0.0873634945397816,56,1170,1960,0
0.0875751503006012,0.04597701149425287,1.0,0.08791208791208792,56,1162,1968,0
0.08855711422845691,0.0466278101582015,1.0,0.08910103420843278,56,1145,1985,0
0.08953907815631262,0.04697986577181208,1.0,0.08974358974358974,56,1136,1994,0
0.09052104208416833,0.047337278106508875,1.0,0.0903954802259887,56,1127,2003,0
0.09150300601202405,0.0475785896346644,1.0,0.0908353609083536,56,1121,2009,0
0.09248496993987976,0.04794520547945205,1.0,0.0915032679738562,56,1112,2018,0
0.09346693386773547,0.04840103716508211,1.0,0.09233305853256389,56,1101,2029,0
0.09444889779559118,0.048484848484848485,1.0,0.09248554913294797,56,1099,2031,0
0.09543086172344689,0.04890829694323144,1.0,0.093255620316403,56,1089,2041,0
0.0964128256513026,0.04916593503072871,1.0,0.09372384937238494,56,1083,2047,0
0.09739478957915831,0.04942630185348632,1.0,0.0941968040370059,56,1077,2053,0
0.09837675350701403,0.049601417183348095,1.0,0.09451476793248945,56,1073,2057,0
0.09935871743486974,0.050134288272157566,1.0,0.09548167092924126,56,1061,2069,0
0.10034068136272545,0.05049594229035167,1.0,0.096137339055794,56,1053,2077,0
0.10132264529058116,0.050816696914700546,1.0,0.09671848013816926,56,1046,2084,0
0.10230460921843687,0.050955414012738856,1.0,0.09696969696969697,56,1043,2087,0
0.10328657314629258,0.05156537753222836,1.0,0.09807355516637478,56,1030,2100,0
0.10426853707414831,0.05180388529139685,1.0,0.09850483729111698,56,1025,2105,0
0.10525050100200402,0.05223880597014925,1.0,0.09929078014184398,56,1016,2114,0
0.10623246492985973,0.05263157894736842,1.0,0.1,56,1008,2122,0
0.10721442885771544,0.0527803958529689,1.0,0.10026857654431513,56,1005,2125,0
0.10819639278557115,0.05303030303030303,1.0,0.10071942446043165,56,1000,2130,0
0.10917835671342686,0.05343511450381679,1.0,0.10144927536231885,56,992,2138,0
0.11016032064128257,0.05384615384615385,1.0,0.10218978102189781,56,984,2146,0
0.11114228456913829,0.05426356589147287,1.0,0.10294117647058823,56,976,2154,0
0.112124248496994,0.05442176870748299,1.0,0.1032258064516129,56,973,2157,0
0.11310621242484971,0.05392156862745098,0.9821428571428571,0.10223048327137546,55,965,2165,1
0.11408817635270542,0.054294175715695954,0.9821428571428571,0.1028999064546305,55,958,2172,1
0.11507014028056113,0.05461767626613704,0.9821428571428571,0.10348071495766697,55,952,2178,1
0.11605210420841684,0.054835493519441676,0.9821428571428571,0.10387157695939565,55,948,2182,1
0.11703406813627255,0.055611729019211326,0.9821428571428571,0.10526315789473684,55,934,2196,1
0.11801603206412827,0.05589430894308943,0.9821428571428571,0.10576923076923077,55,929,2201,1
0.11899799599198398,0.05623721881390593,0.9821428571428571,0.10638297872340426,55,923,2207,1
0.11997995991983969,0.05670103092783505,0.9821428571428571,0.10721247563352826,55,915,2215,1
0.1209619238476954,0.05687693898655636,0.9821428571428571,0.10752688172043011,55,912,2218,1
0.12194388777555111,0.05723204994797086,0.9821428571428571,0.10816125860373647,55,906,2224,1
0.12292585170340682,0.05783385909568875,0.9821428571428571,0.10923535253227408,55,896,2234,1
0.12390781563126253,0.05807814149947202,0.9821428571428571,0.10967098703888335,55,892,2238,1
0.12488977955911824,0.058386411889596604,0.9821428571428571,0.11022044088176353,55,887,2243,1
0.12587174348697397,0.05894962486602358,0.9821428571428571,0.11122345803842265,55,878,2252,1
0.12685370741482968,0.059012875536480686,0.9821428571428571,0.11133603238866396,55,877,2253,1
0.1278356713426854,0.0596529284164859,0.9821428571428571,0.11247443762781185,55,867,2263,1
0.1288176352705411,0.05991285403050109,0.9821428571428571,0.11293634496919917,55,863,2267,1
0.12979959919839681,0.060043668122270744,0.9821428571428571,0.11316872427983539,55,861,2269,1
0.13078156312625253,0.06030701754385965,0.9821428571428571,0.11363636363636363,55,857,2273,1
0.13176352705410824,0.06070640176600441,0.9821428571428571,0.11434511434511435,55,851,2279,1
0.13274549098196395,0.06104328523862375,0.9821428571428571,0.11494252873563218,55,846,2284,1
0.13372745490981966,0.06138392857142857,0.9821428571428571,0.11554621848739496,55,841,2289,1
0.13470941883767537,0.06179775280898876,0.9821428571428571,0.11627906976744186,55,835,2295,1
0.13569138276553108,0.06200676437429538,0.9821428571428571,0.11664899257688228,55,832,2298,1
0.1366733466933868,0.06235827664399093,0.9821428571428571,0.11727078891257996,55,827,2303,1
0.1376553106212425,0.06257110352673492,0.9821428571428571,0.11764705882352941,55,824,2306,1
0.13863727454909822,0.06271379703534778,0.9821428571428571,0.11789924973204716,55,822,2308,1
0.13961923847695393,0.06314580941446613,0.9821428571428571,0.1186623516720604,55,816,2314,1
0.14060120240480964,0.06336405529953917,0.9821428571428571,0.11904761904761904,55,813,2317,1
0.14158316633266535,0.06358381502890173,0.9821428571428571,0.11943539630836048,55,810,2320,1
0.14256513026052106,0.06387921022067364,0.9821428571428571,0.11995637949836423,55,806,2324,1
0.14354709418837677,0.06447831184056271,0.9821428571428571,0.12101210121012101,55,798,2332,1
0.14452905811623248,0.06485849056603774,0.9821428571428571,0.12168141592920353,55,793,2337,1
0.1455110220440882,0.06547619047619048,0.9821428571428571,0.12276785714285714,55,785,2345,1
0.1464929859719439,0.06571087216248507,0.9821428571428571,0.12318029115341546,55,782,2348,1
0.14747494989979962,0.0658682634730539,0.9821428571428571,0.12345679012345678,55,780,2350,1
0.14845691382765533,0.06618531889290012,0.9821428571428571,0.12401352874859076,55,776,2354,1
0.14943887775551104,0.06642512077294686,0.9821428571428571,0.1244343891402715,55,773,2357,1
0.15042084168336675,0.06690997566909976,0.9821428571428571,0.1252847380410023,55,767,2363,1
0.15140280561122246,0.06731946144430845,0.9821428571428571,0.12600229095074456,55,762,2368,1
0.15238476953907817,0.06748466257668712,0.9821428571428571,0.12629161882893225,55,760,2370,1
0.15336673346693389,0.06823821339950373,0.9821428571428571,0.12761020881670534,55,751,2379,1
0.1543486973947896,0.0685785536159601,0.9821428571428571,0.1282051282051282,55,747,2383,1
0.1553306613226453,0.06892230576441102,0.9821428571428571,0.1288056206088993,55,743,2387,1
0.15631262525050102,0.06935687263556116,0.9821428571428571,0.12956419316843346,55,738,2392,1
0.15729458917835673,0.06962025316455696,0.9821428571428571,0.13002364066193853,55,735,2395,1
0.15827655310621244,0.0698856416772554,0.9821428571428571,0.13048635824436536,55,732,2398,1
0.15925851703406815,0.07033248081841433,0.9821428571428571,0.13126491646778043,55,727,2403,1
0.16024048096192386,0.07069408740359898,0.9821428571428571,0.13189448441247004,55,723,2407,1
0.16122244488977958,0.07087628865979381,0.9821428571428571,0.13221153846153846,55,721,2409,1
0.1622044088176353,0.07124352331606218,0.9821428571428571,0.13285024154589373,55,717,2413,1
0.163186372745491,0.07152145643693109,0.9821428571428571,0.13333333333333333,55,714,2416,1
0.1641683366733467,0.0718954248366013,0.9821428571428571,0.13398294762484775,55,710,2420,1
0.16515030060120242,0.07236842105263158,0.9821428571428571,0.13480392156862744,55,705,2425,1
0.16613226452905813,0.07275132275132275,0.9821428571428571,0.1354679802955665,55,701,2429,1
0.16711422845691384,0.07304116865869854,0.9821428571428571,0.13597033374536466,55,698,2432,1
0.16809619238476955,0.07333333333333333,0.9821428571428571,0.13647642679900746,55,695,2435,1
0.16907815631262527,0.0739247311827957,0.9821428571428571,0.1375,55,689,2441,1
0.17006012024048098,0.0740242261103634,0.9821428571428571,0.1376720901126408,55,688,2442,1
0.1710420841683367,0.07442489851150202,0.9821428571428571,0.13836477987421383,55,684,2446,1
0.1720240480961924,0.07472826086956522,0.9821428571428571,0.1388888888888889,55,681,2449,1
0.1730060120240481,0.07513661202185792,0.9821428571428571,0.13959390862944163,55,677,2453,1
0.17398797595190382,0.07554945054945054,0.9821428571428571,0.14030612244897958,55,673,2457,1
0.17496993987975953,0.07617728531855955,0.9821428571428571,0.14138817480719795,55,667,2463,1
0.17595190380761525,0.07681564245810056,0.9821428571428571,0.14248704663212436,55,661,2469,1
0.17693386773547096,0.07713884992987377,0.9821428571428571,0.14304291287386217,55,658,2472,1
0.17791583166332667,0.07757404795486601,0.9821428571428571,0.1437908496732026,55,654,2476,1
0.17889779559118238,0.07779349363507779,0.9821428571428571,0.14416775884665792,55,652,2478,1
0.1798797595190381,0.07845934379457917,0.9821428571428571,0.1453104359313078,55,646,2484,1
